time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2021-02-16 09:30:00-05:00,MLTrader,d76fe7701f884871ac194cbad0a26115,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-02-16 09:30:00-05:00,MLTrader,d76fe7701f884871ac194cbad0a26115,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1820.9000244140625,71.0,0.0
2021-02-17 09:30:00-05:00,MLTrader,ed1650195d524a36ab339270b2f4fd70,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-02-17 09:30:00-05:00,MLTrader,dc726f658737496cb8828e6f67ac5794,GC=F,buy,market,fill,1,day,0.0,1,stock,1785.800048828125,71.0,0.0
2021-02-19 09:30:00-05:00,MLTrader,c7486413e0614289a3f06e6dc7be9a15,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-02-19 09:30:00-05:00,MLTrader,c7486413e0614289a3f06e6dc7be9a15,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1764.300048828125,74.0,0.0
2021-02-20 09:30:00-05:00,MLTrader,3ffe543c7fcf4e9e8d27839479880f94,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-02-20 09:30:00-05:00,MLTrader,ead280bb3abd46adabd5dc046a630e30,GC=F,sell,market,fill,1,day,0.0,1,stock,1764.300048828125,74.0,0.0
2021-02-22 09:30:00-05:00,MLTrader,c670b4936f2a42c29c22617cb655b7f4,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-02-22 09:30:00-05:00,MLTrader,c670b4936f2a42c29c22617cb655b7f4,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1784.0,73.0,0.0
2021-02-23 09:30:00-05:00,MLTrader,44dc45e76a67433e894638e7ceaea545,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-02-23 09:30:00-05:00,MLTrader,c0c92cae55984b0f939d343730a65813,GC=F,sell,market,fill,1,day,0.0,1,stock,1809.5999755859375,73.0,0.0
2021-02-24 09:30:00-05:00,MLTrader,5918ef7fef934f08aaef5888c725d625,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-02-24 09:30:00-05:00,MLTrader,5918ef7fef934f08aaef5888c725d625,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1805.800048828125,73.0,0.0
2021-02-25 09:30:00-05:00,MLTrader,88b0d6b749334106bb216d08e22d91b3,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-02-25 09:30:00-05:00,MLTrader,5784d066c025430d83e0b8f1d03a9ab5,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-02-25 09:30:00-05:00,MLTrader,621518fffa7d47128d81a115a6883783,GC=F,buy,market,fill,1,day,0.0,1,stock,1801.5,73.0,0.0
2021-02-25 09:30:00-05:00,MLTrader,88b0d6b749334106bb216d08e22d91b3,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1801.5,132.0,0.0
2021-02-26 09:30:00-05:00,MLTrader,4b2795e3b3a2479e92149217595c8fa3,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-02-26 09:30:00-05:00,MLTrader,06621f98ef024ec4a3809202f545b2da,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-02-26 09:30:00-05:00,MLTrader,8793836a35664334863f336dcb91102b,GC=F,buy,market,fill,1,day,0.0,1,stock,1768.0999755859375,132.0,0.0
2021-02-26 09:30:00-05:00,MLTrader,4b2795e3b3a2479e92149217595c8fa3,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1768.0999755859375,183.0,0.0
2021-02-27 09:30:00-05:00,MLTrader,204606519a4a49be92f02b56fa7c5369,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-02-27 09:30:00-05:00,MLTrader,fc2bea9ee07a4d0ba7dbb31306aaed46,GC=F,buy,market,fill,1,day,0.0,1,stock,1768.0999755859375,183.0,0.0
2021-03-09 09:30:00-05:00,MLTrader,bb7e74de68224c9a81552550eb75a084,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-03-09 09:30:00-05:00,MLTrader,bb7e74de68224c9a81552550eb75a084,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1686.199951171875,81.0,0.0
2021-03-10 09:30:00-05:00,MLTrader,e726b9767aea44ebb9f540c9e349193a,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-03-10 09:30:00-05:00,MLTrader,568cf6b7298b45b28f8b65aaed63100b,GC=F,sell,market,fill,1,day,0.0,1,stock,1713.5999755859375,81.0,0.0
2021-03-29 09:30:00-04:00,MLTrader,d8d94b99209e49c1b6b1fcc2f7ea6a6b,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-03-29 09:30:00-04:00,MLTrader,d8d94b99209e49c1b6b1fcc2f7ea6a6b,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1712.0999755859375,81.0,0.0
2021-03-30 09:30:00-04:00,MLTrader,59047f8faa5d4f3eb9dc49b7460289cd,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-03-30 09:30:00-04:00,MLTrader,bfdbd09650c243b5982c4a7598b15519,GC=F,buy,market,fill,1,day,0.0,1,stock,1711.0,81.0,0.0
2021-03-31 09:30:00-04:00,MLTrader,f61b9c6d15114940b1ef27dd6f445ee9,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-03-31 09:30:00-04:00,MLTrader,f61b9c6d15114940b1ef27dd6f445ee9,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1683.699951171875,82.0,0.0
2021-04-01 09:30:00-04:00,MLTrader,446db31c5dd247009a532793a9267f32,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-04-01 09:30:00-04:00,MLTrader,d0a7ac7aa29f4410b7d33e12863903f1,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-04-01 09:30:00-04:00,MLTrader,980a14d28ab846f1a6244aaa0ee77a71,GC=F,sell,market,fill,1,day,0.0,1,stock,1706.800048828125,82.0,0.0
2021-04-01 09:30:00-04:00,MLTrader,446db31c5dd247009a532793a9267f32,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1706.800048828125,16.0,0.0
2021-04-02 09:30:00-04:00,MLTrader,d3f1af069d2f45b1943a40f0076d7669,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-04-02 09:30:00-04:00,MLTrader,f66b9d74f31b489eb23edb249ec781e7,GC=F,sell,market,fill,1,day,0.0,1,stock,1706.800048828125,16.0,0.0
2021-04-15 09:30:00-04:00,MLTrader,1cf5f60f3d0a46c69b3484896af721b1,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-04-15 09:30:00-04:00,MLTrader,1cf5f60f3d0a46c69b3484896af721b1,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1740.0999755859375,80.0,0.0
2021-04-16 09:30:00-04:00,MLTrader,42fe482fe0b0411e82f1d459ef4d8040,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-04-16 09:30:00-04:00,MLTrader,475b49f9338d409f8a2e259c709a77b9,GC=F,sell,market,fill,1,day,0.0,1,stock,1770.4000244140625,80.0,0.0
2021-05-05 09:30:00-04:00,MLTrader,b180bdbb2cce4793a237c12e8e2f6974,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-05-05 09:30:00-04:00,MLTrader,b180bdbb2cce4793a237c12e8e2f6974,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1781.5,80.0,0.0
2021-05-06 09:30:00-04:00,MLTrader,b2699c161526494caa6d1fca7e5d687a,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-05-06 09:30:00-04:00,MLTrader,0db94abc9e4a4545bad0cbe330ee36c5,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
