time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-08-18 09:30:00-04:00,MLTrader,68e9d4a8537f4b41b3a1d35381fd2371,GC=F,sell,market,fill,1,day,0.0,1,stock,2001.0999755859375,45.0,0.0
2020-08-19 09:30:00-04:00,MLTrader,188b465f454d4a5385e1c42102897d46,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2020-08-19 09:30:00-04:00,MLTrader,188b465f454d4a5385e1c42102897d46,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1980.0,45.0,0.0
2020-08-20 09:30:00-04:00,MLTrader,929a6cbd97354746b3e3b01a1cad654a,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-08-20 09:30:00-04:00,MLTrader,fd8c4ea723884b579ad6be5c737bd4fd,GC=F,buy,market,fill,1,day,0.0,1,stock,1941.199951171875,45.0,0.0
2020-08-26 09:30:00-04:00,MLTrader,5f97e1d1964f4b19944bb905ae127637,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-26 09:30:00-04:00,MLTrader,5f97e1d1964f4b19944bb905ae127637,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1909.699951171875,48.0,0.0
2020-08-27 09:30:00-04:00,MLTrader,f4b0404a6c2044958905fa116b7ac389,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-08-27 09:30:00-04:00,MLTrader,12c545443da84541a3ea61da9e3bce84,GC=F,sell,market,fill,1,day,0.0,1,stock,1948.9000244140625,48.0,0.0
2020-08-28 09:30:00-04:00,MLTrader,1fdf518bc36a4eccbf20141948531ef8,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-28 09:30:00-04:00,MLTrader,1fdf518bc36a4eccbf20141948531ef8,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1927.0999755859375,48.0,0.0
2020-08-29 09:30:00-04:00,MLTrader,e154634ce3a145d1bd350ac7b2d92b2b,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-08-29 09:30:00-04:00,MLTrader,e236062169fb49c19b44a2c4e7987a1e,GC=F,sell,market,fill,1,day,0.0,1,stock,1927.0999755859375,48.0,0.0
2020-09-02 09:30:00-04:00,MLTrader,143193f5246e44329fc6bf06f354e624,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-02 09:30:00-04:00,MLTrader,143193f5246e44329fc6bf06f354e624,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1967.300048828125,47.0,0.0
2020-09-03 09:30:00-04:00,MLTrader,075bc6fc5be64e65b8855b56283a1695,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-09-03 09:30:00-04:00,MLTrader,9d018c98904844e89aa12cef7a3958eb,GC=F,buy,market,fill,1,day,0.0,1,stock,1937.0999755859375,47.0,0.0
2020-09-09 09:30:00-04:00,MLTrader,32b1fa0de55b4b46a8dda541a8409846,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2020-09-09 09:30:00-04:00,MLTrader,32b1fa0de55b4b46a8dda541a8409846,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1926.9000244140625,49.0,0.0
